epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,14.2462,0.99548,1.45713,1.15397,0.00333,1,0.995,0.56063,1.12856,3.0828,1.57066,0.000499612,0.000499612,0.000499612
16,15.1511,1.06445,1.32362,1.19512,0.03852,1,0.995,0.5985,1.28808,2.71887,1.85342,0.00052793,0.00052793,0.00052793
17,16.0519,0.98602,1.36557,1.15288,0.86702,1,0.995,0.59825,1.22697,2.37388,1.9573,0.000555456,0.000555456,0.000555456
18,16.9465,0.94863,1.75752,1.10736,0.87996,1,0.995,0.649,1.29999,2.33234,2.016,0.00058219,0.00058219,0.00058219
19,17.8686,0.9726,1.39388,1.12404,0.93024,1,0.995,0.59658,1.11243,2.36024,1.80084,0.000608132,0.000608132,0.000608132
20,18.7712,0.93156,1.17871,1.05611,0.93784,1,0.995,0.65441,1.0544,2.28098,1.58621,0.000633282,0.000633282,0.000633282
21,19.6932,0.9211,1.3412,1.1882,0.95583,1,0.995,0.6965,1.21319,2.13881,1.5686,0.00065764,0.00065764,0.00065764
22,20.7358,0.86768,1.15731,1.0845,0.9705,1,0.995,0.74604,1.04509,2.02189,1.40998,0.000681206,0.000681206,0.000681206
23,21.6557,0.89502,1.29319,1.0909,0.97173,1,0.995,0.84554,0.79915,1.97002,1.27029,0.00070398,0.00070398,0.00070398
24,22.5761,0.90431,1.22065,1.03893,0.97043,1,0.995,0.74604,0.9746,1.90415,1.34192,0.000725962,0.000725962,0.000725962
25,23.4749,1.01085,1.35311,1.1547,0.96379,1,0.995,0.64928,1.10144,2.18439,1.35945,0.000747152,0.000747152,0.000747152
26,24.4182,0.89405,1.12512,1.04725,0.96029,1,0.995,0.75731,0.78512,2.18218,1.15844,0.00076755,0.00076755,0.00076755
27,25.3173,0.81035,1.10697,0.98851,0.97962,1,0.995,0.74563,0.74778,2.19377,1.16704,0.000787156,0.000787156,0.000787156
28,26.1811,0.88382,1.06503,1.03229,0.97962,1,0.995,0.74563,0.74778,2.19377,1.16704,0.00080597,0.00080597,0.00080597
29,27.0993,0.8637,1.06767,1.08581,0.98091,1,0.995,0.79559,0.92028,2.0343,1.21024,0.000823992,0.000823992,0.000823992
30,28.0183,0.81638,1.16214,1.0141,0.97825,1,0.995,0.796,1.09316,1.97783,1.70476,0.000841222,0.000841222,0.000841222
31,28.8952,0.87311,1.14567,1.08965,0.97825,1,0.995,0.796,1.09316,1.97783,1.70476,0.00085766,0.00085766,0.00085766
32,29.8161,0.74432,1.17552,1.03495,0.98131,1,0.995,0.67138,1.14646,1.97229,1.95102,0.000873306,0.000873306,0.000873306
33,30.7421,0.78541,1.07096,1.0239,0.85206,1,0.995,0.69609,1.22955,2.4905,1.68907,0.00088816,0.00088816,0.00088816
34,31.6413,0.8104,1.07076,1.03105,0.85206,1,0.995,0.69609,1.22955,2.4905,1.68907,0.000902222,0.000902222,0.000902222
35,32.5589,0.80899,1.16072,0.98949,0.91535,1,0.995,0.6965,1.30839,2.43995,1.53428,0.000915492,0.000915492,0.000915492
36,33.5942,0.77999,1.01228,0.95944,0.96957,1,0.995,0.50992,1.44361,2.50481,1.61088,0.00092797,0.00092797,0.00092797
37,34.5207,0.74437,1.01548,0.99407,0.96957,1,0.995,0.50992,1.44361,2.50481,1.61088,0.000939656,0.000939656,0.000939656
38,35.4199,0.71713,0.99659,1.00733,0.97688,1,0.995,0.3681,2.01541,2.82278,2.47042,0.00095055,0.00095055,0.00095055
39,36.3289,0.81061,1.12313,1.0633,0.98345,1,0.995,0.28344,2.22143,2.78563,3.16737,0.000960652,0.000960652,0.000960652
40,37.2253,0.76729,0.95217,1.03345,0.98345,1,0.995,0.28344,2.22143,2.78563,3.16737,0.000969962,0.000969962,0.000969962
41,38.1404,0.75105,0.99255,1.0183,0.92994,1,0.995,0.49742,1.51815,2.31329,1.78425,0.00097848,0.00097848,0.00097848
42,39.0858,0.74775,0.89594,0.96771,0.946,1,0.995,0.61317,1.40018,1.9627,1.5556,0.000986206,0.000986206,0.000986206
43,39.9758,0.76929,0.90821,1.01219,0.946,1,0.995,0.61317,1.40018,1.9627,1.5556,0.00099314,0.00099314,0.00099314
44,40.888,0.77652,0.97237,1.06856,0.98073,1,0.995,0.74604,1.22733,1.26511,1.50991,0.000999282,0.000999282,0.000999282
45,41.781,0.85801,0.992,1.06528,0.98073,1,0.995,0.74604,1.22733,1.26511,1.50991,0.00100463,0.00100463,0.00100463
46,42.7048,0.9191,0.98439,1.10007,0.98197,1,0.995,0.74604,1.25503,1.39762,1.51835,0.00100919,0.00100919,0.00100919
47,43.6467,0.67263,0.86802,0.98576,0.98197,1,0.995,0.74604,1.25503,1.39762,1.51835,0.00101296,0.00101296,0.00101296
48,44.5594,0.69972,0.91104,0.95169,1,0.99385,0.995,0.72129,1.22469,1.43928,1.54751,0.00101593,0.00101593,0.00101593
49,45.4415,0.69188,0.84398,0.94516,1,0.99385,0.995,0.72129,1.22469,1.43928,1.54751,0.00101811,0.00101811,0.00101811
50,46.465,0.74152,0.89911,0.98999,1,0.96617,0.995,0.64658,1.16672,1.4441,1.53058,0.0010195,0.0010195,0.0010195
51,47.373,0.73751,0.87897,1.08039,1,0.96617,0.995,0.64658,1.16672,1.4441,1.53058,0.00101,0.00101,0.00101
52,48.2825,0.76592,0.89251,1.00316,0.63372,1,0.82833,0.57983,1.25775,1.77251,1.50717,0.0009902,0.0009902,0.0009902
53,49.1835,0.67471,0.81857,0.94481,0.63372,1,0.82833,0.57983,1.25775,1.77251,1.50717,0.0009704,0.0009704,0.0009704
54,50.0939,0.73875,0.9062,1.01149,0.62149,0.86448,0.82833,0.57983,1.38378,1.90387,1.51152,0.0009506,0.0009506,0.0009506
55,50.9648,0.69731,0.86092,0.9963,0.62149,0.86448,0.82833,0.57983,1.38378,1.90387,1.51152,0.0009308,0.0009308,0.0009308
56,51.8838,0.70456,0.77573,0.95018,0.96554,0.5,0.595,0.40654,1.60116,1.7088,1.53056,0.000911,0.000911,0.000911
57,52.7828,0.63048,0.77549,0.93884,0.96554,0.5,0.595,0.40654,1.60116,1.7088,1.53056,0.0008912,0.0008912,0.0008912
58,53.6848,0.63568,0.85622,0.97708,0.94993,0.5,0.60611,0.42955,1.79627,1.62332,1.69331,0.0008714,0.0008714,0.0008714
59,54.5643,0.76478,0.82952,0.96852,0.94993,0.5,0.60611,0.42955,1.79627,1.62332,1.69331,0.0008516,0.0008516,0.0008516
60,55.4736,0.59915,0.69094,0.91371,0.93001,0.5,0.595,0.36671,1.97732,1.63571,1.91573,0.0008318,0.0008318,0.0008318
61,56.3952,0.71103,0.81912,0.96409,0.93001,0.5,0.595,0.36671,1.97732,1.63571,1.91573,0.000812,0.000812,0.000812
62,57.2957,0.65364,0.76183,0.92655,0.90032,0.5,0.57192,0.35875,2.19469,1.77036,2.09386,0.0007922,0.0007922,0.0007922
63,58.1796,0.59004,0.75934,0.925,0.90032,0.5,0.57192,0.35875,2.19469,1.77036,2.09386,0.0007724,0.0007724,0.0007724
64,59.2041,0.66065,0.85589,0.92608,0.90132,0.5,0.52441,0.35343,2.01238,1.9119,1.94867,0.0007526,0.0007526,0.0007526
65,60.0945,0.62956,0.77886,0.93219,0.90132,0.5,0.52441,0.35343,2.01238,1.9119,1.94867,0.0007328,0.0007328,0.0007328
66,61.0194,0.56832,0.76794,0.93524,0.94368,0.5,0.50851,0.34942,2.37787,1.92771,2.19466,0.000713,0.000713,0.000713
67,61.9121,0.59925,0.74045,0.9325,0.94368,0.5,0.50851,0.34942,2.37787,1.92771,2.19466,0.0006932,0.0006932,0.0006932
68,62.8229,0.58598,0.8223,0.92449,0.94725,0.5,0.50426,0.2985,2.51352,1.50537,2.28885,0.0006734,0.0006734,0.0006734
69,63.706,0.57448,0.7273,0.93387,0.94725,0.5,0.50426,0.2985,2.51352,1.50537,2.28885,0.0006536,0.0006536,0.0006536
70,64.615,0.52703,0.70263,0.91764,0.95467,0.5,0.50287,0.34829,2.25916,1.22717,2.12738,0.0006338,0.0006338,0.0006338
71,65.5082,0.48216,0.66807,0.8673,0.95467,0.5,0.50287,0.34829,2.25916,1.22717,2.12738,0.000614,0.000614,0.000614
72,66.4071,0.60343,0.74899,0.941,0.99441,1,0.995,0.39809,2.1662,1.10887,2.12598,0.0005942,0.0005942,0.0005942
73,67.2918,0.64998,0.93088,0.96462,0.99441,1,0.995,0.39809,2.1662,1.10887,2.12598,0.0005744,0.0005744,0.0005744
74,68.1938,0.71786,0.77268,0.98909,0.98851,1,0.995,0.44815,1.94054,0.98867,2.03861,0.0005546,0.0005546,0.0005546
75,69.0972,0.58898,0.78962,0.93441,0.98851,1,0.995,0.44815,1.94054,0.98867,2.03861,0.0005348,0.0005348,0.0005348
76,70.0066,0.46249,0.63963,0.89168,0.98617,1,0.995,0.44827,1.97792,1.01358,2.1046,0.000515,0.000515,0.000515
77,70.9072,0.58135,0.77537,0.94433,0.98617,1,0.995,0.44827,1.97792,1.01358,2.1046,0.0004952,0.0004952,0.0004952
78,71.854,0.55284,0.64414,0.88948,0.98571,1,0.995,0.44983,1.99516,0.91918,2.15144,0.0004754,0.0004754,0.0004754
79,72.8719,0.59204,0.6599,0.91696,0.98571,1,0.995,0.44983,1.99516,0.91918,2.15144,0.0004556,0.0004556,0.0004556
80,73.7911,0.59265,0.80225,0.93803,0.98611,1,0.995,0.44859,2.04858,0.98735,2.18497,0.0004358,0.0004358,0.0004358
81,74.6713,0.53222,0.66933,0.86723,0.98611,1,0.995,0.44859,2.04858,0.98735,2.18497,0.000416,0.000416,0.000416
82,75.6225,0.5764,0.69288,0.93706,0.98849,1,0.995,0.49736,1.8596,0.92536,2.01179,0.0003962,0.0003962,0.0003962
83,76.4988,0.57533,0.77253,0.93111,0.98849,1,0.995,0.49736,1.8596,0.92536,2.01179,0.0003764,0.0003764,0.0003764
84,77.4168,0.51823,0.66718,0.89451,0.98881,1,0.995,0.49733,1.73366,0.93712,1.97734,0.0003566,0.0003566,0.0003566
85,78.2975,0.51518,0.63141,0.9358,0.98881,1,0.995,0.49733,1.73366,0.93712,1.97734,0.0003368,0.0003368,0.0003368
86,79.2226,0.49747,0.63681,0.87313,0.98867,1,0.995,0.50863,1.7145,1.027,1.91162,0.000317,0.000317,0.000317
87,80.1158,0.50128,0.62632,0.91102,0.98867,1,0.995,0.50863,1.7145,1.027,1.91162,0.0002972,0.0002972,0.0002972
88,81.029,0.54019,0.64495,0.91745,0.9874,1,0.995,0.55638,1.71575,1.00266,1.90841,0.0002774,0.0002774,0.0002774
89,81.9329,0.53832,0.69166,0.90214,0.9874,1,0.995,0.55638,1.71575,1.00266,1.90841,0.0002576,0.0002576,0.0002576
90,82.8586,0.58028,0.64112,0.91769,0.98558,1,0.995,0.55476,1.71511,0.88252,1.94417,0.0002378,0.0002378,0.0002378
91,84.9521,0.34237,0.87747,0.8716,0.98558,1,0.995,0.55476,1.71511,0.88252,1.94417,0.000218,0.000218,0.000218
92,86.0992,0.36878,0.84333,0.84482,0.98444,1,0.995,0.49759,1.76263,0.75971,2.0066,0.0001982,0.0001982,0.0001982
93,87.0539,0.39786,0.82642,0.90195,0.98444,1,0.995,0.49759,1.76263,0.75971,2.0066,0.0001784,0.0001784,0.0001784
94,87.9518,0.38053,0.80224,0.86154,0.98411,1,0.995,0.49668,1.84262,0.73779,2.05488,0.0001586,0.0001586,0.0001586
95,88.8349,0.43531,0.83623,0.83928,0.98411,1,0.995,0.49668,1.84262,0.73779,2.05488,0.0001388,0.0001388,0.0001388
96,89.7446,0.45741,0.87079,0.89766,0.98398,1,0.995,0.49626,1.91311,0.76007,2.12063,0.000119,0.000119,0.000119
97,90.6561,0.39117,0.76325,0.85518,0.98398,1,0.995,0.49626,1.91311,0.76007,2.12063,9.92e-05,9.92e-05,9.92e-05
98,91.5661,0.33449,0.70042,0.81542,0.98409,1,0.995,0.49626,1.92192,0.76322,2.12893,7.94e-05,7.94e-05,7.94e-05
99,92.4413,0.35133,0.72935,0.88767,0.98409,1,0.995,0.49626,1.92192,0.76322,2.12893,5.96e-05,5.96e-05,5.96e-05
100,93.3766,0.35561,0.74161,0.85946,0.98398,1,0.995,0.49626,1.94866,0.78586,2.15138,3.98e-05,3.98e-05,3.98e-05
