epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,39.0204,0.96258,1.16787,1.10999,0.00333,1,0.995,0.61358,1.16594,2.85053,1.53871,0.000231696,0.000231696,0.000231696
20,40.8917,0.7853,1.24449,0.96979,0.00333,1,0.995,0.61358,1.16594,2.85053,1.53871,0.000237044,0.000237044,0.000237044
21,42.7801,0.66564,1.05182,0.94452,0.00333,1,0.995,0.6965,1.03478,2.65282,1.45693,0.0002416,0.0002416,0.0002416
22,44.7372,0.60412,0.98845,0.92773,0.00333,1,0.995,0.6965,1.03478,2.65282,1.45693,0.000245364,0.000245364,0.000245364
23,46.7629,0.94275,1.49808,0.95761,0.00333,1,0.995,0.6965,1.10813,2.69807,1.42535,0.000248336,0.000248336,0.000248336
24,48.7109,0.83107,1.75847,1.00347,0.00333,1,0.995,0.6965,1.10813,2.69807,1.42535,0.000250516,0.000250516,0.000250516
25,50.71,0.72701,1.92321,1.13777,0.00333,1,0.995,0.6965,1.18517,2.78624,1.59708,0.000251904,0.000251904,0.000251904
26,53.1132,0.81808,1.17128,0.94967,0.00333,1,0.995,0.6965,1.18517,2.78624,1.59708,0.0002525,0.0002525,0.0002525
27,55.9836,0.5153,1.16227,0.92507,0.00333,1,0.995,0.6965,1.4195,2.85361,1.79137,0.000252304,0.000252304,0.000252304
28,58.8759,0.48067,1.30354,1.01939,0.00333,1,0.995,0.6965,1.4195,2.85361,1.79137,0.000251316,0.000251316,0.000251316
29,61.2672,0.37372,1.13702,0.93121,0.00333,1,0.995,0.6965,1.40186,2.87481,1.82592,0.000249536,0.000249536,0.000249536
30,63.29,0.82539,1.53616,0.99059,0.00333,1,0.995,0.6965,1.40186,2.87481,1.82592,0.000246964,0.000246964,0.000246964
31,65.4747,0.63469,1.24987,0.8997,0.00333,1,0.995,0.47428,1.291,2.82104,1.76495,0.0002436,0.0002436,0.0002436
32,67.5378,0.78649,1.16125,0.93551,0.00333,1,0.995,0.47428,1.291,2.82104,1.76495,0.000239444,0.000239444,0.000239444
33,69.7822,0.8464,1.52918,1.14776,0.00333,1,0.995,0.54725,1.13071,2.83675,1.66469,0.000234496,0.000234496,0.000234496
34,72.7254,1.11632,1.62578,1.27525,0.00333,1,0.995,0.54725,1.13071,2.83675,1.66469,0.000228756,0.000228756,0.000228756
35,76.7155,0.53308,1.08261,0.93821,0.00333,1,0.995,0.60944,1.00258,2.81815,1.60459,0.000222224,0.000222224,0.000222224
36,79.4066,0.77165,1.3164,0.89276,0.00333,1,0.995,0.60944,1.00258,2.81815,1.60459,0.0002149,0.0002149,0.0002149
37,81.5714,0.89703,1.41717,1.03372,0.00333,1,0.995,0.6965,1.08857,2.8992,1.60829,0.000206784,0.000206784,0.000206784
38,83.6311,0.40757,1.13438,0.90923,0.00333,1,0.995,0.6965,1.08857,2.8992,1.60829,0.000197876,0.000197876,0.000197876
39,85.8347,0.72414,1.39868,0.88258,0.00333,1,0.995,0.6965,1.1893,2.95914,1.6607,0.000188176,0.000188176,0.000188176
40,87.8384,0.72867,1.52562,1.06254,0.00333,1,0.995,0.6965,1.1893,2.95914,1.6607,0.000177684,0.000177684,0.000177684
41,90.0111,0.38086,1.56022,0.95548,0.00333,1,0.995,0.61121,1.46792,2.93482,1.70458,0.0001664,0.0001664,0.0001664
42,92.093,0.40239,1.49177,0.74085,0.00333,1,0.995,0.61121,1.46792,2.93482,1.70458,0.000154324,0.000154324,0.000154324
43,95.0367,0.38028,1.41726,0.93653,0.00333,1,0.995,0.62543,1.46775,3.125,1.7134,0.000141456,0.000141456,0.000141456
44,97.1204,0.3413,1.29554,0.61613,0.00333,1,0.995,0.62543,1.46775,3.125,1.7134,0.000127796,0.000127796,0.000127796
45,99.2767,0.65696,1.58926,0.94548,0.00333,1,0.995,0.62543,1.43713,3.19573,1.71393,0.000113344,0.000113344,0.000113344
46,101.32,0.49976,1.27301,0.8563,0.00333,1,0.995,0.62543,1.43713,3.19573,1.71393,9.81e-05,9.81e-05,9.81e-05
47,103.513,0.35575,1.49022,0.97628,0.00333,1,0.995,0.6965,1.55854,3.02514,1.70329,8.2064e-05,8.2064e-05,8.2064e-05
48,105.576,0.49063,1.46114,0.8478,0.00333,1,0.995,0.6965,1.55854,3.02514,1.70329,6.5236e-05,6.5236e-05,6.5236e-05
49,107.693,0.31474,1.35164,0.88811,0.00333,1,0.995,0.6965,1.4927,3.0469,1.67613,4.7616e-05,4.7616e-05,4.7616e-05
50,109.907,0.51813,1.59999,0.82395,0.00333,1,0.995,0.6965,1.4927,3.0469,1.67613,2.9204e-05,2.9204e-05,2.9204e-05
